SubjID,Word,Rating,Task
1,skina,5,valence
2,skina,5,valence
3,skina,7,valence
4,skina,7,valence
5,skina,5,valence
6,skina,6,valence
7,skina,6,valence
8,skina,6,valence
9,skina,5,valence
10,skina,7,valence
11,skina,6,valence
12,skina,7,valence
13,skina,4,valence
14,skina,5,valence
15,skina,5,valence
16,skina,7,valence
17,skina,6,valence
18,skina,5,valence
19,skina,3,valence
20,skina,6,valence
21,skina,4,valence
22,skina,7,valence
23,skina,6,valence
24,skina,5,valence
25,skina,4,valence
1,snärta,3,valence
2,snärta,3,valence
3,snärta,4,valence
4,snärta,3,valence
5,snärta,4,valence
6,snärta,2,valence
7,snärta,5,valence
8,snärta,3,valence
9,snärta,1,valence
10,snärta,3,valence
11,snärta,1,valence
12,snärta,2,valence
13,snärta,3,valence
14,snärta,1,valence
15,snärta,4,valence
16,snärta,2,valence
17,snärta,2,valence
18,snärta,4,valence
19,snärta,5,valence
20,snärta,2,valence
21,snärta,3,valence
22,snärta,2,valence
23,snärta,3,valence
24,snärta,4,valence
25,snärta,3,valence
1,halka,2,valence
2,halka,3,valence
3,halka,2,valence
4,halka,1,valence
5,halka,3,valence
6,halka,1,valence
7,halka,4,valence
8,halka,2,valence
9,halka,2,valence
10,halka,3,valence
11,halka,2,valence
12,halka,3,valence
13,halka,4,valence
14,halka,4,valence
15,halka,4,valence
16,halka,3,valence
17,halka,2,valence
18,halka,2,valence
19,halka,3,valence
20,halka,2,valence
21,halka,3,valence
22,halka,3,valence
23,halka,2,valence
24,halka,2,valence
25,halka,3,valence
1,svassa,4,valence
2,svassa,4,valence
3,svassa,4,valence
4,svassa,4,valence
5,svassa,3,valence
6,svassa,4,valence
7,svassa,4,valence
8,svassa,2,valence
9,svassa,2,valence
10,svassa,3,valence
11,svassa,3,valence
12,svassa,3,valence
13,svassa,4,valence
14,svassa,4,valence
15,svassa,4,valence
16,svassa,4,valence
17,svassa,2,valence
18,svassa,4,valence
19,svassa,3,valence
20,svassa,4,valence
21,svassa,3,valence
22,svassa,2,valence
23,svassa,4,valence
24,svassa,3,valence
25,svassa,3,valence
1,ta,3,valence
2,ta,4,valence
3,ta,4,valence
4,ta,2,valence
5,ta,4,valence
6,ta,3,valence
7,ta,4,valence
8,ta,3,valence
9,ta,4,valence
10,ta,4,valence
11,ta,4,valence
12,ta,4,valence
13,ta,4,valence
14,ta,4,valence
15,ta,4,valence
16,ta,3,valence
17,ta,4,valence
18,ta,3,valence
19,ta,4,valence
20,ta,3,valence
21,ta,3,valence
22,ta,4,valence
23,ta,4,valence
24,ta,5,valence
25,ta,4,valence
1,trippa,4,valence
2,trippa,4,valence
3,trippa,5,valence
4,trippa,2,valence
5,trippa,3,valence
6,trippa,5,valence
7,trippa,5,valence
8,trippa,3,valence
9,trippa,4,valence
10,trippa,5,valence
11,trippa,3,valence
12,trippa,5,valence
13,trippa,4,valence
14,trippa,4,valence
15,trippa,4,valence
16,trippa,4,valence
17,trippa,4,valence
18,trippa,4,valence
19,trippa,2,valence
20,trippa,3,valence
21,trippa,4,valence
22,trippa,5,valence
23,trippa,5,valence
24,trippa,3,valence
25,trippa,4,valence
1,skrida,4,valence
2,skrida,4,valence
3,skrida,5,valence
4,skrida,5,valence
5,skrida,5,valence
6,skrida,5,valence
7,skrida,5,valence
8,skrida,4,valence
9,skrida,4,valence
10,skrida,5,valence
11,skrida,2,valence
12,skrida,3,valence
13,skrida,4,valence
14,skrida,4,valence
15,skrida,4,valence
16,skrida,5,valence
17,skrida,4,valence
18,skrida,5,valence
19,skrida,4,valence
20,skrida,4,valence
21,skrida,4,valence
22,skrida,5,valence
23,skrida,5,valence
24,skrida,4,valence
25,skrida,5,valence
1,kliva,4,valence
2,kliva,4,valence
3,kliva,4,valence
4,kliva,4,valence
5,kliva,4,valence
6,kliva,4,valence
7,kliva,4,valence
8,kliva,4,valence
9,kliva,3,valence
10,kliva,4,valence
11,kliva,4,valence
12,kliva,4,valence
13,kliva,4,valence
14,kliva,4,valence
15,kliva,4,valence
16,kliva,4,valence
17,kliva,4,valence
18,kliva,4,valence
19,kliva,2,valence
20,kliva,2,valence
21,kliva,4,valence
22,kliva,4,valence
23,kliva,5,valence
24,kliva,5,valence
25,kliva,4,valence
1,skrika,3,valence
2,skrika,3,valence
3,skrika,3,valence
4,skrika,1,valence
5,skrika,3,valence
6,skrika,3,valence
7,skrika,3,valence
8,skrika,2,valence
9,skrika,1,valence
10,skrika,3,valence
11,skrika,1,valence
12,skrika,3,valence
13,skrika,4,valence
14,skrika,3,valence
15,skrika,3,valence
16,skrika,4,valence
17,skrika,2,valence
18,skrika,2,valence
19,skrika,1,valence
20,skrika,1,valence
21,skrika,3,valence
22,skrika,5,valence
23,skrika,2,valence
24,skrika,2,valence
25,skrika,2,valence
1,träda,4,valence
2,träda,4,valence
3,träda,4,valence
4,träda,2,valence
5,träda,5,valence
6,träda,4,valence
7,träda,4,valence
8,träda,4,valence
9,träda,4,valence
10,träda,5,valence
11,träda,4,valence
12,träda,4,valence
13,träda,4,valence
14,träda,4,valence
15,träda,4,valence
16,träda,4,valence
17,träda,4,valence
18,träda,5,valence
19,träda,4,valence
20,träda,5,valence
21,träda,5,valence
22,träda,4,valence
23,träda,4,valence
24,träda,4,valence
25,träda,5,valence
1,viska,3,valence
2,viska,5,valence
3,viska,5,valence
4,viska,4,valence
5,viska,3,valence
6,viska,3,valence
7,viska,4,valence
8,viska,3,valence
9,viska,4,valence
10,viska,3,valence
11,viska,3,valence
12,viska,5,valence
13,viska,4,valence
14,viska,4,valence
15,viska,4,valence
16,viska,4,valence
17,viska,4,valence
18,viska,2,valence
19,viska,3,valence
20,viska,4,valence
21,viska,5,valence
22,viska,5,valence
23,viska,6,valence
24,viska,4,valence
25,viska,3,valence
1,svaja,5,valence
2,svaja,4,valence
3,svaja,4,valence
4,svaja,2,valence
5,svaja,3,valence
6,svaja,3,valence
7,svaja,3,valence
8,svaja,2,valence
9,svaja,3,valence
10,svaja,2,valence
11,svaja,2,valence
12,svaja,4,valence
13,svaja,4,valence
14,svaja,4,valence
15,svaja,3,valence
16,svaja,5,valence
17,svaja,3,valence
18,svaja,3,valence
19,svaja,3,valence
20,svaja,2,valence
21,svaja,4,valence
22,svaja,4,valence
23,svaja,4,valence
24,svaja,3,valence
25,svaja,4,valence
1,skyffla,4,valence
2,skyffla,4,valence
3,skyffla,3,valence
4,skyffla,2,valence
5,skyffla,3,valence
6,skyffla,3,valence
7,skyffla,4,valence
8,skyffla,3,valence
9,skyffla,3,valence
10,skyffla,3,valence
11,skyffla,3,valence
12,skyffla,3,valence
13,skyffla,4,valence
14,skyffla,4,valence
15,skyffla,4,valence
16,skyffla,3,valence
17,skyffla,4,valence
18,skyffla,4,valence
19,skyffla,3,valence
20,skyffla,3,valence
21,skyffla,3,valence
22,skyffla,5,valence
23,skyffla,5,valence
24,skyffla,4,valence
25,skyffla,3,valence
1,fly,2,valence
2,fly,3,valence
3,fly,1,valence
4,fly,1,valence
5,fly,3,valence
6,fly,2,valence
7,fly,3,valence
8,fly,1,valence
9,fly,2,valence
10,fly,1,valence
11,fly,4,valence
12,fly,2,valence
13,fly,4,valence
14,fly,4,valence
15,fly,2,valence
16,fly,3,valence
17,fly,2,valence
18,fly,2,valence
19,fly,3,valence
20,fly,1,valence
21,fly,3,valence
22,fly,2,valence
23,fly,2,valence
24,fly,1,valence
25,fly,3,valence
1,fråga,4,valence
2,fråga,4,valence
3,fråga,4,valence
4,fråga,4,valence
5,fråga,4,valence
6,fråga,5,valence
7,fråga,4,valence
8,fråga,5,valence
9,fråga,4,valence
10,fråga,5,valence
11,fråga,7,valence
12,fråga,5,valence
13,fråga,4,valence
14,fråga,5,valence
15,fråga,4,valence
16,fråga,4,valence
17,fråga,4,valence
18,fråga,7,valence
19,fråga,4,valence
20,fråga,5,valence
21,fråga,5,valence
22,fråga,6,valence
23,fråga,4,valence
24,fråga,6,valence
25,fråga,3,valence
1,klicka,4,valence
2,klicka,4,valence
3,klicka,4,valence
4,klicka,3,valence
5,klicka,4,valence
6,klicka,5,valence
7,klicka,4,valence
8,klicka,7,valence
9,klicka,6,valence
10,klicka,4,valence
11,klicka,4,valence
12,klicka,4,valence
13,klicka,4,valence
14,klicka,4,valence
15,klicka,4,valence
16,klicka,4,valence
17,klicka,4,valence
18,klicka,6,valence
19,klicka,2,valence
20,klicka,5,valence
21,klicka,4,valence
22,klicka,4,valence
23,klicka,5,valence
24,klicka,6,valence
25,klicka,4,valence
1,gå,4,valence
2,gå,4,valence
3,gå,4,valence
4,gå,4,valence
5,gå,4,valence
6,gå,6,valence
7,gå,4,valence
8,gå,4,valence
9,gå,4,valence
10,gå,4,valence
11,gå,4,valence
12,gå,4,valence
13,gå,4,valence
14,gå,4,valence
15,gå,4,valence
16,gå,4,valence
17,gå,4,valence
18,gå,5,valence
19,gå,4,valence
20,gå,5,valence
21,gå,5,valence
22,gå,4,valence
23,gå,5,valence
24,gå,4,valence
25,gå,4,valence
1,promenera,5,valence
2,promenera,5,valence
3,promenera,7,valence
4,promenera,6,valence
5,promenera,5,valence
6,promenera,6,valence
7,promenera,4,valence
8,promenera,3,valence
9,promenera,6,valence
10,promenera,5,valence
11,promenera,4,valence
12,promenera,7,valence
13,promenera,4,valence
14,promenera,5,valence
15,promenera,5,valence
16,promenera,4,valence
17,promenera,6,valence
18,promenera,6,valence
19,promenera,4,valence
20,promenera,5,valence
21,promenera,6,valence
22,promenera,6,valence
23,promenera,6,valence
24,promenera,7,valence
25,promenera,4,valence
1,jama,4,valence
2,jama,5,valence
3,jama,2,valence
4,jama,4,valence
5,jama,4,valence
6,jama,6,valence
7,jama,4,valence
8,jama,5,valence
9,jama,4,valence
10,jama,4,valence
11,jama,2,valence
12,jama,5,valence
13,jama,5,valence
14,jama,4,valence
15,jama,4,valence
16,jama,7,valence
17,jama,4,valence
18,jama,7,valence
19,jama,1,valence
20,jama,5,valence
21,jama,4,valence
22,jama,5,valence
23,jama,4,valence
24,jama,4,valence
25,jama,3,valence
1,överraska,6,valence
2,överraska,5,valence
3,överraska,3,valence
4,överraska,6,valence
5,överraska,5,valence
6,överraska,6,valence
7,överraska,5,valence
8,överraska,5,valence
9,överraska,7,valence
10,överraska,4,valence
11,överraska,6,valence
12,överraska,5,valence
13,överraska,4,valence
14,överraska,6,valence
15,överraska,4,valence
16,överraska,3,valence
17,överraska,6,valence
18,överraska,6,valence
19,överraska,4,valence
20,överraska,7,valence
21,överraska,5,valence
22,överraska,6,valence
23,överraska,7,valence
24,överraska,6,valence
25,överraska,4,valence
1,traska,4,valence
2,traska,4,valence
3,traska,5,valence
4,traska,4,valence
5,traska,4,valence
6,traska,6,valence
7,traska,5,valence
8,traska,4,valence
9,traska,5,valence
10,traska,3,valence
11,traska,4,valence
12,traska,5,valence
13,traska,4,valence
14,traska,4,valence
15,traska,3,valence
16,traska,7,valence
17,traska,4,valence
18,traska,5,valence
19,traska,2,valence
20,traska,5,valence
21,traska,4,valence
22,traska,4,valence
23,traska,5,valence
24,traska,5,valence
25,traska,3,valence
1,sjunga,6,valence
2,sjunga,4,valence
3,sjunga,7,valence
4,sjunga,7,valence
5,sjunga,5,valence
6,sjunga,6,valence
7,sjunga,4,valence
8,sjunga,7,valence
9,sjunga,5,valence
10,sjunga,5,valence
11,sjunga,4,valence
12,sjunga,7,valence
13,sjunga,4,valence
14,sjunga,7,valence
15,sjunga,4,valence
16,sjunga,7,valence
17,sjunga,7,valence
18,sjunga,7,valence
19,sjunga,4,valence
20,sjunga,7,valence
21,sjunga,6,valence
22,sjunga,7,valence
23,sjunga,6,valence
24,sjunga,7,valence
25,sjunga,4,valence
1,rafsa,4,valence
2,rafsa,2,valence
3,rafsa,2,valence
4,rafsa,2,valence
5,rafsa,3,valence
6,rafsa,3,valence
7,rafsa,3,valence
8,rafsa,3,valence
9,rafsa,2,valence
10,rafsa,3,valence
11,rafsa,3,valence
12,rafsa,3,valence
13,rafsa,4,valence
14,rafsa,4,valence
15,rafsa,3,valence
16,rafsa,2,valence
17,rafsa,2,valence
18,rafsa,4,valence
19,rafsa,3,valence
20,rafsa,3,valence
21,rafsa,5,valence
22,rafsa,5,valence
23,rafsa,5,valence
24,rafsa,4,valence
25,rafsa,3,valence
1,störa,2,valence
2,störa,2,valence
3,störa,2,valence
4,störa,1,valence
5,störa,3,valence
6,störa,2,valence
7,störa,3,valence
8,störa,3,valence
9,störa,2,valence
10,störa,2,valence
11,störa,2,valence
12,störa,3,valence
13,störa,4,valence
14,störa,2,valence
15,störa,3,valence
16,störa,2,valence
17,störa,1,valence
18,störa,3,valence
19,störa,3,valence
20,störa,2,valence
21,störa,3,valence
22,störa,2,valence
23,störa,1,valence
24,störa,1,valence
25,störa,3,valence
1,uppmuntra,7,valence
2,uppmuntra,6,valence
3,uppmuntra,7,valence
4,uppmuntra,7,valence
5,uppmuntra,6,valence
6,uppmuntra,7,valence
7,uppmuntra,5,valence
8,uppmuntra,6,valence
9,uppmuntra,7,valence
10,uppmuntra,7,valence
11,uppmuntra,6,valence
12,uppmuntra,6,valence
13,uppmuntra,4,valence
14,uppmuntra,6,valence
15,uppmuntra,5,valence
16,uppmuntra,6,valence
17,uppmuntra,6,valence
18,uppmuntra,7,valence
19,uppmuntra,6,valence
20,uppmuntra,7,valence
21,uppmuntra,5,valence
22,uppmuntra,7,valence
23,uppmuntra,6,valence
24,uppmuntra,7,valence
25,uppmuntra,6,valence
1,underhålla,6,valence
2,underhålla,5,valence
3,underhålla,4,valence
4,underhålla,3,valence
5,underhålla,5,valence
6,underhålla,6,valence
7,underhålla,4,valence
8,underhålla,5,valence
9,underhålla,7,valence
10,underhålla,6,valence
11,underhålla,6,valence
12,underhålla,5,valence
13,underhålla,4,valence
14,underhålla,6,valence
15,underhålla,4,valence
16,underhålla,5,valence
17,underhålla,6,valence
18,underhålla,4,valence
19,underhålla,3,valence
20,underhålla,7,valence
21,underhålla,4,valence
22,underhålla,7,valence
23,underhålla,6,valence
24,underhålla,5,valence
25,underhålla,5,valence
1,trumma,4,valence
2,trumma,3,valence
3,trumma,4,valence
4,trumma,4,valence
5,trumma,4,valence
6,trumma,5,valence
7,trumma,5,valence
8,trumma,3,valence
9,trumma,3,valence
10,trumma,4,valence
11,trumma,4,valence
12,trumma,5,valence
13,trumma,4,valence
14,trumma,4,valence
15,trumma,4,valence
16,trumma,4,valence
17,trumma,4,valence
18,trumma,7,valence
19,trumma,1,valence
20,trumma,7,valence
21,trumma,6,valence
22,trumma,6,valence
23,trumma,7,valence
24,trumma,5,valence
25,trumma,5,valence
1,kräva,2,valence
2,kräva,2,valence
3,kräva,3,valence
4,kräva,2,valence
5,kräva,3,valence
6,kräva,2,valence
7,kräva,3,valence
8,kräva,2,valence
9,kräva,4,valence
10,kräva,3,valence
11,kräva,2,valence
12,kräva,2,valence
13,kräva,4,valence
14,kräva,4,valence
15,kräva,3,valence
16,kräva,4,valence
17,kräva,2,valence
18,kräva,3,valence
19,kräva,3,valence
20,kräva,3,valence
21,kräva,3,valence
22,kräva,2,valence
23,kräva,1,valence
24,kräva,2,valence
25,kräva,3,valence
1,vingla,3,valence
2,vingla,4,valence
3,vingla,3,valence
4,vingla,2,valence
5,vingla,4,valence
6,vingla,3,valence
7,vingla,3,valence
8,vingla,2,valence
9,vingla,1,valence
10,vingla,3,valence
11,vingla,2,valence
12,vingla,3,valence
13,vingla,4,valence
14,vingla,4,valence
15,vingla,3,valence
16,vingla,4,valence
17,vingla,3,valence
18,vingla,2,valence
19,vingla,3,valence
20,vingla,3,valence
21,vingla,4,valence
22,vingla,2,valence
23,vingla,4,valence
24,vingla,3,valence
25,vingla,2,valence
1,slunga,4,valence
2,slunga,3,valence
3,slunga,4,valence
4,slunga,4,valence
5,slunga,4,valence
6,slunga,4,valence
7,slunga,4,valence
8,slunga,4,valence
9,slunga,4,valence
10,slunga,4,valence
11,slunga,2,valence
12,slunga,3,valence
13,slunga,4,valence
14,slunga,4,valence
15,slunga,4,valence
16,slunga,4,valence
17,slunga,4,valence
18,slunga,4,valence
19,slunga,6,valence
20,slunga,2,valence
21,slunga,4,valence
22,slunga,4,valence
23,slunga,4,valence
24,slunga,3,valence
25,slunga,5,valence
1,bråka,2,valence
2,bråka,1,valence
3,bråka,3,valence
4,bråka,1,valence
5,bråka,2,valence
6,bråka,2,valence
7,bråka,3,valence
8,bråka,1,valence
9,bråka,1,valence
10,bråka,2,valence
11,bråka,1,valence
12,bråka,3,valence
13,bråka,4,valence
14,bråka,2,valence
15,bråka,2,valence
16,bråka,3,valence
17,bråka,1,valence
18,bråka,2,valence
19,bråka,2,valence
20,bråka,2,valence
21,bråka,2,valence
22,bråka,4,valence
23,bråka,2,valence
24,bråka,2,valence
25,bråka,2,valence
1,badda,3,valence
2,badda,4,valence
3,badda,4,valence
4,badda,3,valence
5,badda,4,valence
6,badda,5,valence
7,badda,5,valence
8,badda,5,valence
9,badda,5,valence
10,badda,5,valence
11,badda,4,valence
12,badda,5,valence
13,badda,4,valence
14,badda,5,valence
15,badda,4,valence
16,badda,4,valence
17,badda,5,valence
18,badda,4,valence
19,badda,5,valence
20,badda,4,valence
21,badda,4,valence
22,badda,5,valence
23,badda,5,valence
24,badda,5,valence
25,badda,4,valence
1,stega,4,valence
2,stega,4,valence
3,stega,4,valence
4,stega,4,valence
5,stega,4,valence
6,stega,4,valence
7,stega,4,valence
8,stega,4,valence
9,stega,3,valence
10,stega,4,valence
11,stega,4,valence
12,stega,4,valence
13,stega,4,valence
14,stega,4,valence
15,stega,4,valence
16,stega,4,valence
17,stega,4,valence
18,stega,4,valence
19,stega,4,valence
20,stega,4,valence
21,stega,4,valence
22,stega,4,valence
23,stega,5,valence
24,stega,4,valence
25,stega,3,valence
1,skrämma,3,valence
2,skrämma,3,valence
3,skrämma,2,valence
4,skrämma,4,valence
5,skrämma,3,valence
6,skrämma,2,valence
7,skrämma,3,valence
8,skrämma,1,valence
9,skrämma,4,valence
10,skrämma,2,valence
11,skrämma,2,valence
12,skrämma,3,valence
13,skrämma,4,valence
14,skrämma,1,valence
15,skrämma,2,valence
16,skrämma,2,valence
17,skrämma,2,valence
18,skrämma,4,valence
19,skrämma,5,valence
20,skrämma,2,valence
21,skrämma,5,valence
22,skrämma,3,valence
23,skrämma,3,valence
24,skrämma,1,valence
25,skrämma,4,valence
1,berätta,6,valence
2,berätta,5,valence
3,berätta,7,valence
4,berätta,4,valence
5,berätta,4,valence
6,berätta,6,valence
7,berätta,4,valence
8,berätta,5,valence
9,berätta,5,valence
10,berätta,5,valence
11,berätta,4,valence
12,berätta,6,valence
13,berätta,4,valence
14,berätta,6,valence
15,berätta,4,valence
16,berätta,7,valence
17,berätta,4,valence
18,berätta,6,valence
19,berätta,4,valence
20,berätta,7,valence
21,berätta,5,valence
22,berätta,6,valence
23,berätta,5,valence
24,berätta,5,valence
25,berätta,5,valence
1,knäa,3,valence
2,knäa,2,valence
3,knäa,1,valence
4,knäa,1,valence
5,knäa,2,valence
6,knäa,1,valence
7,knäa,3,valence
8,knäa,3,valence
9,knäa,1,valence
10,knäa,1,valence
11,knäa,3,valence
12,knäa,1,valence
13,knäa,4,valence
14,knäa,3,valence
15,knäa,4,valence
16,knäa,1,valence
17,knäa,1,valence
18,knäa,3,valence
19,knäa,5,valence
20,knäa,2,valence
21,knäa,4,valence
22,knäa,1,valence
23,knäa,3,valence
24,knäa,1,valence
25,knäa,5,valence
1,grabba,3,valence
2,grabba,4,valence
3,grabba,4,valence
4,grabba,3,valence
5,grabba,3,valence
6,grabba,4,valence
7,grabba,4,valence
8,grabba,3,valence
9,grabba,4,valence
10,grabba,3,valence
11,grabba,4,valence
12,grabba,3,valence
13,grabba,4,valence
14,grabba,4,valence
15,grabba,4,valence
16,grabba,2,valence
17,grabba,3,valence
18,grabba,4,valence
19,grabba,3,valence
20,grabba,3,valence
21,grabba,3,valence
22,grabba,3,valence
23,grabba,4,valence
24,grabba,3,valence
25,grabba,6,valence
1,fila,4,valence
2,fila,4,valence
3,fila,4,valence
4,fila,4,valence
5,fila,4,valence
6,fila,4,valence
7,fila,5,valence
8,fila,7,valence
9,fila,4,valence
10,fila,4,valence
11,fila,4,valence
12,fila,3,valence
13,fila,4,valence
14,fila,4,valence
15,fila,3,valence
16,fila,4,valence
17,fila,4,valence
18,fila,4,valence
19,fila,4,valence
20,fila,4,valence
21,fila,4,valence
22,fila,4,valence
23,fila,4,valence
24,fila,5,valence
25,fila,5,valence
1,marschera,3,valence
2,marschera,4,valence
3,marschera,3,valence
4,marschera,4,valence
5,marschera,4,valence
6,marschera,4,valence
7,marschera,2,valence
8,marschera,1,valence
9,marschera,2,valence
10,marschera,4,valence
11,marschera,1,valence
12,marschera,1,valence
13,marschera,2,valence
14,marschera,1,valence
15,marschera,3,valence
16,marschera,5,valence
17,marschera,3,valence
18,marschera,4,valence
19,marschera,6,valence
20,marschera,3,valence
21,marschera,3,valence
22,marschera,3,valence
23,marschera,3,valence
24,marschera,3,valence
25,marschera,4,valence
1,läsa,6,valence
2,läsa,4,valence
3,läsa,6,valence
4,läsa,4,valence
5,läsa,4,valence
6,läsa,6,valence
7,läsa,5,valence
8,läsa,5,valence
9,läsa,4,valence
10,läsa,5,valence
11,läsa,6,valence
12,läsa,7,valence
13,läsa,4,valence
14,läsa,7,valence
15,läsa,4,valence
16,läsa,7,valence
17,läsa,5,valence
18,läsa,6,valence
19,läsa,4,valence
20,läsa,6,valence
21,läsa,7,valence
22,läsa,7,valence
23,läsa,5,valence
24,läsa,7,valence
25,läsa,4,valence
1,skräna,2,valence
2,skräna,2,valence
3,skräna,1,valence
4,skräna,1,valence
5,skräna,3,valence
6,skräna,2,valence
7,skräna,3,valence
8,skräna,2,valence
9,skräna,1,valence
10,skräna,3,valence
11,skräna,2,valence
12,skräna,2,valence
13,skräna,4,valence
14,skräna,2,valence
15,skräna,1,valence
16,skräna,4,valence
17,skräna,2,valence
18,skräna,4,valence
19,skräna,3,valence
20,skräna,2,valence
21,skräna,2,valence
22,skräna,2,valence
23,skräna,2,valence
24,skräna,2,valence
25,skräna,1,valence
1,gripa,2,valence
2,gripa,4,valence
3,gripa,4,valence
4,gripa,2,valence
5,gripa,4,valence
6,gripa,3,valence
7,gripa,3,valence
8,gripa,5,valence
9,gripa,2,valence
10,gripa,3,valence
11,gripa,1,valence
12,gripa,5,valence
13,gripa,4,valence
14,gripa,4,valence
15,gripa,4,valence
16,gripa,4,valence
17,gripa,4,valence
18,gripa,3,valence
19,gripa,4,valence
20,gripa,3,valence
21,gripa,3,valence
22,gripa,2,valence
23,gripa,3,valence
24,gripa,2,valence
25,gripa,4,valence
1,rista,3,valence
2,rista,3,valence
3,rista,4,valence
4,rista,3,valence
5,rista,3,valence
6,rista,3,valence
7,rista,4,valence
8,rista,5,valence
9,rista,3,valence
10,rista,3,valence
11,rista,3,valence
12,rista,5,valence
13,rista,4,valence
14,rista,3,valence
15,rista,3,valence
16,rista,4,valence
17,rista,3,valence
18,rista,5,valence
19,rista,3,valence
20,rista,2,valence
21,rista,5,valence
22,rista,3,valence
23,rista,3,valence
24,rista,2,valence
25,rista,3,valence
1,linda,4,valence
2,linda,4,valence
3,linda,4,valence
4,linda,6,valence
5,linda,4,valence
6,linda,4,valence
7,linda,4,valence
8,linda,5,valence
9,linda,4,valence
10,linda,5,valence
11,linda,4,valence
12,linda,5,valence
13,linda,4,valence
14,linda,4,valence
15,linda,4,valence
16,linda,4,valence
17,linda,4,valence
18,linda,6,valence
19,linda,4,valence
20,linda,5,valence
21,linda,4,valence
22,linda,5,valence
23,linda,5,valence
24,linda,4,valence
25,linda,4,valence
1,prata,6,valence
2,prata,4,valence
3,prata,5,valence
4,prata,4,valence
5,prata,4,valence
6,prata,6,valence
7,prata,4,valence
8,prata,4,valence
9,prata,4,valence
10,prata,4,valence
11,prata,4,valence
12,prata,5,valence
13,prata,4,valence
14,prata,6,valence
15,prata,4,valence
16,prata,4,valence
17,prata,4,valence
18,prata,7,valence
19,prata,4,valence
20,prata,7,valence
21,prata,7,valence
22,prata,7,valence
23,prata,6,valence
24,prata,7,valence
25,prata,4,valence
1,vika,4,valence
2,vika,4,valence
3,vika,4,valence
4,vika,3,valence
5,vika,4,valence
6,vika,3,valence
7,vika,4,valence
8,vika,4,valence
9,vika,4,valence
10,vika,4,valence
11,vika,4,valence
12,vika,4,valence
13,vika,4,valence
14,vika,4,valence
15,vika,4,valence
16,vika,6,valence
17,vika,4,valence
18,vika,5,valence
19,vika,5,valence
20,vika,4,valence
21,vika,4,valence
22,vika,5,valence
23,vika,5,valence
24,vika,5,valence
25,vika,3,valence
1,varna,3,valence
2,varna,3,valence
3,varna,3,valence
4,varna,2,valence
5,varna,4,valence
6,varna,4,valence
7,varna,3,valence
8,varna,6,valence
9,varna,4,valence
10,varna,5,valence
11,varna,2,valence
12,varna,3,valence
13,varna,4,valence
14,varna,5,valence
15,varna,3,valence
16,varna,4,valence
17,varna,4,valence
18,varna,6,valence
19,varna,4,valence
20,varna,2,valence
21,varna,3,valence
22,varna,5,valence
23,varna,2,valence
24,varna,3,valence
25,varna,3,valence
1,stövla,2,valence
2,stövla,4,valence
3,stövla,3,valence
4,stövla,2,valence
5,stövla,3,valence
6,stövla,3,valence
7,stövla,4,valence
8,stövla,2,valence
9,stövla,2,valence
10,stövla,5,valence
11,stövla,2,valence
12,stövla,3,valence
13,stövla,4,valence
14,stövla,2,valence
15,stövla,3,valence
16,stövla,6,valence
17,stövla,4,valence
18,stövla,4,valence
19,stövla,3,valence
20,stövla,3,valence
21,stövla,4,valence
22,stövla,4,valence
23,stövla,4,valence
24,stövla,3,valence
25,stövla,4,valence
1,ränna,4,valence
2,ränna,3,valence
3,ränna,3,valence
4,ränna,2,valence
5,ränna,3,valence
6,ränna,3,valence
7,ränna,3,valence
8,ränna,3,valence
9,ränna,2,valence
10,ränna,4,valence
11,ränna,2,valence
12,ränna,3,valence
13,ränna,4,valence
14,ränna,4,valence
15,ränna,4,valence
16,ränna,4,valence
17,ränna,4,valence
18,ränna,4,valence
19,ränna,5,valence
20,ränna,3,valence
21,ränna,4,valence
22,ränna,4,valence
23,ränna,4,valence
24,ränna,4,valence
25,ränna,5,valence
1,skala,4,valence
2,skala,4,valence
3,skala,3,valence
4,skala,4,valence
5,skala,4,valence
6,skala,4,valence
7,skala,4,valence
8,skala,4,valence
9,skala,4,valence
10,skala,4,valence
11,skala,4,valence
12,skala,5,valence
13,skala,4,valence
14,skala,4,valence
15,skala,4,valence
16,skala,4,valence
17,skala,4,valence
18,skala,5,valence
19,skala,4,valence
20,skala,4,valence
21,skala,4,valence
22,skala,4,valence
23,skala,5,valence
24,skala,4,valence
25,skala,4,valence
1,kvittra,5,valence
2,kvittra,6,valence
3,kvittra,7,valence
4,kvittra,7,valence
5,kvittra,5,valence
6,kvittra,6,valence
7,kvittra,7,valence
8,kvittra,5,valence
9,kvittra,6,valence
10,kvittra,6,valence
11,kvittra,5,valence
12,kvittra,5,valence
13,kvittra,4,valence
14,kvittra,7,valence
15,kvittra,4,valence
16,kvittra,5,valence
17,kvittra,4,valence
18,kvittra,6,valence
19,kvittra,6,valence
20,kvittra,6,valence
21,kvittra,5,valence
22,kvittra,6,valence
23,kvittra,7,valence
24,kvittra,7,valence
25,kvittra,5,valence
1,vanka,3,valence
2,vanka,3,valence
3,vanka,3,valence
4,vanka,3,valence
5,vanka,4,valence
6,vanka,3,valence
7,vanka,3,valence
8,vanka,3,valence
9,vanka,4,valence
10,vanka,3,valence
11,vanka,3,valence
12,vanka,3,valence
13,vanka,4,valence
14,vanka,4,valence
15,vanka,4,valence
16,vanka,4,valence
17,vanka,3,valence
18,vanka,4,valence
19,vanka,2,valence
