"expName","date","participant","trial","verb","translation","score","verb_category","cognate_bin","cognate","in_orig"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,100,"scoop","skopa",1,"arm",1,"skopa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,101,"slide","glida",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,102,"trudge","I don't know this word",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,103,"delve","I don't know",0,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,104,"click","klicka",1,"arm",1,"klicka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,105,"hop","hoppa",1,"leg",1,"hoppa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,106,"jump","hoppa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,107,"wash","tvätta",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,108,"nip","I don't know",0,"arm",1,"nypa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,109,"whip","piska",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,110,"clap","slå ihop sina händer flera ggr så det blir som en applåd",1,"arm",1,"klappa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,111,"sneak","smyga",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_13_1344",905,112,"traipse","I don't know this word",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,1,"roam","skrika",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,2,"jump","hoppa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,3,"stride","stega",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,4,"scrape","skrapa",1,"arm",1,"skrapa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,5,"scratch","klia",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,6,"leap","hoppa",1,"leg",-99,"löpa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,7,"sprint","springa",1,"leg",1,"sprinta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,8,"step","stega",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,9,"bash","slå",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,10,"wash","tvätta",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,11,"kick","sparka",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,12,"dig","gräva",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,13,"grip","greppa",1,"arm",1,"gripa, greppa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,14,"kneel","knäböja",1,"leg",1,"knäa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,15,"bounce","studsa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,16,"fold","vika",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,17,"slip","halka",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,18,"lift","lyfta",1,"arm",1,"lyfta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,19,"stroll","promenera",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,20,"toss","kasta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,21,"pat","klappa",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,22,"scoop","sleva",-99,"arm",1,"skopa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,23,"shake","skaka",1,"arm",1,"skaka","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,24,"stab","hugga",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,25,"clean","städa",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,26,"hop","hoppa",1,"leg",1,"hoppa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,27,"claw","klösa",1,"arm",1,"klösa","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,28,"switch","byta",-99,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,29,"poke","peta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,30,"crawl","krypa",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,31,"whip","snärta",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,32,"sneak","smyga",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,33,"roll","rulla",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,34,"stagger","",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,35,"trip","snubbla",1,"leg",1,"trippa","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,36,"rush","skynda sig",1,"leg",-99,"rusa","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,37,"brush","borsta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,38,"chop","hacka",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,39,"stray","gå",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,40,"grate","karva",0,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,41,"stumble","snubbla",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,42,"glide","glida",1,"leg",1,"glida","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,43,"skip","småhoppa",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,44,"wade","vada",1,"leg",1,"vada","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,45,"slither","",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,46,"strut","strosa",1,"leg",1,"strutta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,47,"clap","klappa",1,"arm",1,"klappa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,48,"tiptoe","smyga",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,49,"braid","",0,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,50,"march","marschera",1,"leg",1,"marschera","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,51,"mount","bestiga",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,52,"traipse","",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,53,"stomp","stampa",1,"leg",1,"stampa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,54,"cut","klippa",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,55,"plod","",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,56,"pluck","plocka",1,"arm",1,"plocka","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,57,"wrap","vira in",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,58,"slide","glida",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,59,"walk","gå",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,60,"dunk","dunka",1,"arm",1,"dunka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,61,"push","knuffa",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,62,"file","arkivera",1,"arm",1,"fila","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,63,"click","klicka",1,"arm",1,"klicka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,64,"throw","kasta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,65,"stir","röra",1,"arm",-99,"störa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,66,"carve","skära",1,"arm",1,"karva","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,67,"wipe","torka",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,68,"scuff","",0,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,69,"climb","klättra",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,70,"sway","strosa",0,"leg",1,"svaja","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,71,"pull","dra",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,72,"rub","gnugga",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,73,"flit","",0,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,74,"trudge","",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,75,"limp","halta",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,76,"punch","slå",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,77,"run","springa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,78,"jog","jogga",1,"leg",1,"jogga","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,79,"delve","hoppa",0,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,80,"tread","gå försiktigt",1,"leg",1,"träda","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,81,"slap","slå",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,82,"peel","skala",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,83,"hike","gå ",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,84,"bind","binda",1,"arm",1,"binda","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,85,"grasp","greppa",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,86,"wander","irra",1,"leg",1,"vandra","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,87,"creep","krypa",1,"leg",1,"krypa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,88,"polish","polera",1,"arm",1,"polera","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,89,"ramble","",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,90,"inch","",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,91,"dance","dansa",1,"leg",1,"dansa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,92,"catch","fånga",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,93,"tug","dra",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,94,"twine","nysta",1,"arm",1,"tvinna","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,95,"pinch","nypa",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,96,"clutch","koppla",-99,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,97,"knock","knacka",1,"arm",1,"knacka","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,98,"snatch","ta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,99,"prance","svassa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,100,"scrub","skrubba",1,"arm",1,"skrubba","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,101,"grab","ta tag i",1,"arm",1,"grabba","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,102,"wobble","vingla",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,103,"flee","fly",1,"leg",1,"fly","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,104,"trot","strutta",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,105,"squeeze","klämma",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,106,"seize","ta",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,107,"nip","knycka",0,"arm",1,"nypa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,108,"skate","skejta",1,"leg",1,"skejta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,109,"skim","",0,"arm",1,"skumma","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,110,"hack","hacka",1,"arm",1,"hacka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,111,"pace","fart",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_14_1448",906,112,"stamp","stampa",1,"leg",1,"stampa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,1,"skip","hoppsa",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,2,"catch","fånga",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,3,"pat","klappa",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,4,"carve","karva",1,"arm",1,"karva","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,5,"squeeze","klämma",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,6,"pinch","nypa",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,7,"wade","vada",1,"leg",1,"vada","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,8,"grab","ta tag",1,"arm",1,"grabba","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,9,"flee","fly",1,"leg",1,"fly","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,10,"knock","knacka",1,"arm",1,"knacka","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,11,"cut","skära",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,12,"toss","slänga",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,13,"flit","gå långsamt",0,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,14,"stomp","stampa",1,"leg",1,"stampa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,15,"claw","riva",1,"arm",1,"klösa","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,16,"peel","skala",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,17,"inch","krypa",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,18,"polish","polera",1,"arm",1,"polera","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,19,"skate","skejta",1,"leg",1,"skejta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,20,"fold","vika",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,21,"clean","städa",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,22,"clutch","hålla nånting",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,23,"plod","gå slarvigt",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,24,"wipe","torka av",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,25,"skim","läsa snabbt",-99,"arm",1,"skumma","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,26,"stamp","stampa",1,"leg",1,"stampa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,27,"clap","klappa",1,"arm",1,"klappa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,28,"tug","dra",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,29,"crawl","kräla",-99,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,30,"click","klicka",1,"arm",1,"klicka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,31,"sprint","springa snabbt",1,"leg",1,"sprinta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,32,"stir","röra om",1,"arm",-99,"störa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,33,"wander","vandra",1,"leg",1,"vandra","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,34,"scratch","riva",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,35,"hack","hacka",1,"arm",1,"hacka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,36,"file","anmäla",0,"arm",1,"fila","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,37,"grip","grepp",0,"arm",1,"gripa, greppa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,38,"seize","ta tag",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,39,"trudge","gå långsamt",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,40,"tiptoe","smyga",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,41,"stroll","gå",-99,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,42,"mount","sitta upp",-99,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,43,"twine","fläta ihop",1,"arm",1,"tvinna","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,44,"run","springa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,45,"glide","glida",1,"leg",1,"glida","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,46,"creep","krypa",1,"leg",1,"krypa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,47,"throw","slänga",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,48,"traipse","gå självsäkert",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,49,"slip","ramla",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,50,"stab","hugga",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,51,"scuff","slåss",0,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,52,"slide","glida",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,53,"dance","dansa",1,"leg",1,"dansa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,54,"bounce","studsa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,55,"rush","rusa",1,"leg",-99,"rusa","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,56,"slither","kräla",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,57,"brush","borsta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,58,"push","putta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,59,"step","steg",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,60,"punch","slå",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,61,"roll","rulla",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,62,"bind","binda fast",1,"arm",1,"binda","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,63,"sneak","smyga",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,64,"leap","hopp",1,"leg",-99,"löpa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,65,"slap","slog",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,66,"limp","slapp",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,67,"pluck","plocka",1,"arm",1,"plocka","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,68,"roam","vandra",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,69,"trip","ramla",1,"leg",1,"trippa","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,70,"hike","vandra",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,71,"grasp","ta tag",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,72,"rub","gnugga",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,73,"wash","tvätta",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,74,"scrape","skrapa",1,"arm",1,"skrapa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,75,"march","marschera",1,"leg",1,"marschera","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,76,"stray","gå ifrån",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,77,"stagger","ramla",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,78,"ramble","prata i ett",-99,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,79,"scrub","gnugga",0,"arm",1,"skrubba","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,80,"delve","gräva",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,81,"poke","peta",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,82,"jog","jogga",1,"leg",1,"jogga","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,83,"switch","byta",-99,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,84,"dig","gräva",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,85,"hop","hoppa",1,"leg",1,"hoppa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,86,"pull","dra",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,87,"lift","lyfta",1,"arm",1,"lyfta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,88,"tread","går försiktigt",1,"leg",1,"träda","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,89,"pace","gå i en viss fart",0,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,90,"prance","gå stolt",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,91,"bash","slå nånting",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,92,"sway","övertala",0,"leg",1,"svaja","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,93,"snatch","stjäla nånting",-99,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,94,"kneel","knäböja",1,"leg",1,"knäa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,95,"stumble","ramla",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,96,"chop","hugga",0,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,97,"scoop","skopa",1,"arm",1,"skopa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,98,"climb","klättra",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,99,"trot","trava",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,100,"wrap","slå in",1,"arm",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,101,"dunk","dunka",1,"arm",1,"dunka","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,102,"wobble","stappla",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,103,"strut","gå med självförtroende",1,"leg",1,"strutta","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,104,"braid","fläta",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,105,"grate","riva",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,106,"stride","gå fort",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,107,"walk","gå",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,108,"kick","sparka",1,"leg",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,109,"jump","hoppa",1,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,110,"nip","nypa",1,"arm",1,"nypa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,111,"whip","piska",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_0953",907,112,"shake","skaka",1,"arm",1,"skaka","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_1302",908,1,"ramble","ramla runt",0,"leg",0,"","no"
"verb-norming_L2-verb_translation_june","2018_Jun_18_1302",908,2,"roll","rulla",1,NA,NA,NA,NA
"verb-norming_L2-verb_translation_june","2018_Jun_18_1302",908,3,"flee","fly",1,"leg",1,"fly","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_1302",908,4,"leap","hoppa",1,"leg",-99,"löpa","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_1302",908,5,"stab","hugga",1,"arm",0,"","yes"
"verb-norming_L2-verb_translation_june","2018_Jun_18_1302",908,6,"walk","promenera",1,"leg",0,"","no"
